vessel_imo,start,end,duration_hrs,lat_off,lon_off,lat_on,lon_on
9341093,2022-09-24 14:36:24.870000,2022-09-25 10:04:10.000000,19.45,23.14451,37.24245333333333,20.001683333333332,38.81257
9346720,2022-12-23 19:08:27.000000,2022-12-28 23:50:50.000000,124.7,12.751433333333333,67.67573333333333,11.12435,66.22828333333334
9346720,2023-06-23 04:18:30.000000,2023-06-24 13:08:22.000000,32.81666666666667,10.647616666666666,66.77263333333333,11.83545,61.12376666666667
9346720,2023-10-28 19:23:41.000000,2023-10-31 11:19:46.000000,63.93333333333333,16.038683333333335,56.9918,22.324883333333332,68.81676666666667
9346744,2023-11-28 20:31:23.000000,2023-12-20 15:14:30.000000,522.7166666666667,44.736485,-34.6937,56.59518666666666,19.08767
9348479,2024-04-06 08:43:43.000000,2024-04-07 00:41:59.000000,15.966666666666667,12.333883333333333,46.65806666666667,13.3953,49.95531666666667
9354301,2024-05-13 00:52:47.000000,2024-05-21 19:47:16.000000,210.9,13.436163333333333,49.686315,32.332645,31.09429
9354636,2022-03-07 20:39:01.000000,2022-03-08 12:05:15.370000,15.433333333333334,33.75596,31.636813333333333,35.3068,29.868955
9360130,2022-03-17 11:38:41.000000,2022-03-18 01:50:43.000000,14.2,44.07714,139.01541,42.462295,137.34534166666666
9360130,2022-08-06 02:53:50.000000,2022-08-06 15:22:18.000000,12.466666666666667,44.69965,139.67092,43.45316833333333,138.36610666666667
9368223,2024-03-22 16:45:23.000000,2024-03-23 06:08:55.000000,13.383333333333333,34.05532,21.933605,33.223333333333336,25.045
9375575,2022-11-10 17:46:43.000000,2022-11-11 16:22:14.000000,22.583333333333332,40.724174999999995,-26.453138333333335,42.967365,-21.401745000000002
9375575,2024-05-21 12:57:24.000000,2024-05-22 03:03:24.000000,14.1,28.203561666666666,-26.149881666666666,30.23988,-24.215348333333335
9375575,2024-05-22 13:20:51.000000,2024-05-23 02:03:41.000000,12.7,31.52614,-23.031596666666665,32.362315,-20.407671666666666
9375575,2024-09-17 08:59:10.000000,2024-09-18 07:53:02.000000,22.883333333333333,35.46835166666666,-19.36709,37.148678333333336,-17.614121666666666
9382798,2024-05-03 07:25:32.000000,2024-05-08 09:30:49.000000,122.08333333333333,48.586455,-40.886206666666666,58.79519833333333,-10.902563333333333
9385142,2023-12-04 03:24:04.000000,2023-12-04 19:01:24.000000,15.616666666666667,12.357365,-41.612671666666664,9.689145,-43.534621666666666
9387255,2024-03-25 07:45:32.000000,2024-03-26 00:12:48.000000,16.45,35.491683333333334,16.396433333333334,35.84685,14.87295
9388766,2024-03-03 13:10:23.000000,2024-03-27 01:44:39.000000,564.5666666666667,16.22216166666667,55.80690833333333,12.295,43.98
9395379,2022-02-11 17:11:43.320000,2022-02-16 15:00:58.000000,117.81666666666666,13.38342,57.18818,22.12248,38.21676
9402471,2023-10-13 17:09:12.000000,2023-10-25 09:40:34.000000,280.51666666666665,28.6004,-67.5296,35.97838333333333,-5.421966666666667
9402471,2024-05-14 00:10:08.000000,2024-05-16 17:52:28.000000,65.7,15.116716666666667,53.88235,16.428083333333333,40.850116666666665
9405057,2022-01-25 17:46:18.050000,2022-01-27 08:17:22.000000,38.516666666666666,9.34725,-16.544833333333333,4.5081833333,-10.5958
9405057,2022-01-29 07:45:09.000000,2022-01-30 06:12:19.000000,22.45,3.3776166667,-1.58385,5.3377333333,2.3219166667
9408695,2024-08-17 15:39:18.000000,2024-08-20 04:34:56.000000,60.916666666666664,18.15612,39.63387,12.811666666666667,48.093333333333334
9412359,2024-05-17 20:24:00.000000,2024-06-08 12:52:30.000000,520.4666666666667,32.52820333333333,30.957475,41.630448333333334,29.778698333333335
9412359,2024-06-24 07:10:30.000000,2024-07-16 06:08:34.000000,526.9666666666667,7.030875,75.05916833333333,16.46687,56.606366666666666
9412995,2022-05-05 23:56:35.010000,2022-05-10 23:57:33.000000,120.0,11.927566666666667,70.43426666666667,25.205483333333333,56.47175
9412995,2022-06-26 12:47:17.150000,2022-06-29 16:45:53.000000,75.96666666666667,22.13371666666667,61.849783333333335,13.0724,74.47376666666666
9413573,2024-07-01 22:28:02.000000,2024-07-02 15:53:19.000000,17.416666666666668,32.86767,33.494365,34.50353,33.82807666666667
9419448,2024-03-17 07:41:24.000000,2024-03-18 07:12:31.000000,23.516666666666666,33.94131333333333,-66.98995666666667,36.70029,-62.059171666666664
9419723,2022-02-27 13:29:31.000000,2022-03-05 01:13:24.000000,131.71666666666667,13.867983333333333,-69.70753333333333,28.23685,-92.90345
9421960,2023-09-12 17:15:37.000000,2023-10-25 17:48:45.000000,1032.55,5.965366666666666,86.15556666666667,69.02223333333333,33.040033333333334
9422445,2024-08-09 12:38:50.000000,2024-08-10 12:28:48.000000,23.816666666666666,37.27115,0.6743333333333333,36.251266666666666,-3.61255
9423736,2023-09-21 22:38:43.000000,2023-10-10 12:14:03.000000,445.5833333333333,13.285358333333333,49.62743833333333,29.902458333333332,32.51983666666667
9436018,2024-08-20 12:10:06.000000,2024-08-21 07:09:52.000000,18.983333333333334,33.34718,26.81889333333333,33.345745,34.416743333333336
9449651,2024-03-22 16:23:07.000000,2024-03-23 15:52:17.000000,23.483333333333334,54.61870833333333,153.50741333333335,57.54904166666667,154.01689833333333
9511521,2024-05-13 00:52:36.000000,2024-06-04 19:06:25.000000,546.2166666666667,13.404643333333333,49.98059166666667,36.121518333333334,-4.075166666666667
9511533,2023-08-24 12:27:26.000000,2023-08-25 01:17:38.000000,12.833333333333334,43.57131666666667,138.11156666666668,41.351416666666665,135.81350166666667
9530917,2022-11-24 21:52:48.000000,2022-11-29 11:27:19.000000,109.56666666666666,35.233979999999995,21.554356666666667,36.05260166666667,-5.25788
9530917,2024-07-18 12:41:20.000000,2024-07-19 01:50:51.000000,13.15,13.877921666666667,57.058908333333335,12.963935,59.25353166666667
9547506,2024-09-15 18:42:29.000000,2024-09-16 13:52:26.000000,19.15,5.83315,-12.524216666666666,3.8438333333333334,-9.047283333333333
9607710,2022-06-05 07:45:12.000000,2022-06-07 09:25:11.000000,49.65,11.557746666666667,-23.170946666666666,3.0203716666666667,-27.168093333333335
9607710,2022-09-15 06:27:37.000000,2022-09-16 10:10:57.000000,27.716666666666665,2.54872,52.9228,-2.1584566666666665,49.557413333333336
9607710,2023-05-03 11:12:50.000000,2023-05-05 22:25:37.000000,59.2,15.418576666666667,71.63808,23.603038333333334,61.24041
9607710,2023-09-15 03:05:33.000000,2023-09-19 11:26:24.000000,104.33333333333333,19.59374,66.91147,1.9615516666666666,55.27468666666667
9607710,2024-02-23 19:48:23.000000,2024-02-26 07:08:44.000000,59.333333333333336,18.362005,69.45356833333334,24.658101666666667,58.316455
9607710,2024-03-14 04:57:32.000000,2024-03-15 07:45:13.000000,26.783333333333335,0.6202566666666667,57.35239333333333,-3.5247683333333333,53.30847833333333
9607710,2024-05-14 19:06:30.000000,2024-05-15 08:22:01.000000,13.25,22.845065,-19.059575,20.582475,-20.639395
9607710,2024-08-29 05:36:21.000000,2024-08-31 12:09:58.000000,54.55,11.296941666666667,61.08285333333333,2.5479833333333333,55.91872
9759939,2024-03-06 13:48:02.000000,2024-03-07 13:24:50.000000,23.6,75.28823666666666,71.59915333333333,72.48717333333333,73.817755
9759939,2024-06-02 22:44:29.000000,2024-07-21 05:02:12.000000,1158.2833333333333,71.94190166666667,44.833805,69.53090166666667,38.414856666666665
9866380,2024-03-22 12:43:49.000000,2024-04-12 23:59:29.000000,515.25,14.261811666666667,55.405985,20.28994,38.83015666666667
9901037,2023-01-06 07:52:49.000000,2023-01-07 00:26:46.000000,16.55,42.10995833333333,134.58583833333333,38.60388,132.25406166666667
